id,name,address,postcode,review count,rating
1573,Wild Thyme London,"2b Thorpebank Rd, London W12 0PQ, United Kingdom",W12 0PQ,1076,4.5
1574,OATIS,"127 Queensway, London W2 4SJ, United Kingdom",W2 4SJ,624,4.8
1575,River Cafe,"35 Cambridge Rd, Kingston upon Thames KT1 3NQ, United Kingdom",KT1 3NQ,37,4.8
1576,Cafe Fleur,"198 St Ann's Hill, Greater, London SW18 2RT, United Kingdom",SW18 2RT,481,4.6
1577,The Ritz Cafe,"340a King St, London W6 0RR, United Kingdom",W6 0RR,291,4.6
1578,The Exchange Café,"27 Sury Basin, Kingston upon Thames KT2 5NZ, United Kingdom",KT2 5NZ,1,
1579,Burlington Cafe,"98 Burlington Rd, New Malden KT3 4NT, United Kingdom",KT3 4NT,74,4.8
1580,The Bistro Cafe,"303 Richmond Rd, Kingston upon Thames KT2 5QU, United Kingdom",KT2 5QU,243,4.8
1581,Coffee & Cream,"750 Romford Rd, London E12 6BU, United Kingdom",E12 6BU,434,4.6
1582,Choi'ce cake & coffee,"117-119 Kingston Rd, New Malden KT3 3NX, United Kingdom",KT3 3NX,189,4.3
1583,Jenny’s Cafe - Chessington,"316 Hook Rd, Hook, Chessington KT9 1NY, United Kingdom",KT9 1NY,289,4.6
1584,Surrey King Cafe,"173 Central Rd, Worcester Park KT4 8DR, United Kingdom",KT4 8DR,114,4.6
1585,Mike's Cafe,"12 Blenheim Cres, London W11 1NN, United Kingdom",W11 1NN,950,4.3
1586,Lowry & Baker,"339-341, 339 Portobello Rd, London W10 5SA, United Kingdom",W10 5SA,579,4.3
1587,MAXROMAX COFFEE BAR,"London E17 7LD, United Kingdom",,0,
1588,Divina Cafe on-off license Delicatessen,"369 King St, London W6 9NJ, United Kingdom",W6 9NJ,96,4.9
1589,Don Corleone,"24 Castle St, Kingston upon Thames KT1 1SS, United Kingdom",KT1 1SS,188,4.6
1590,Saray Broadway Cafe,"58 Broadway Market, London E8 4QJ, United Kingdom",E8 4QJ,114,4.5
1591,ATL Cafe,"125 Plaistow Rd, Greater, London E15 3ET, United Kingdom",E15 3ET,38,4.9
1592,HDO,"106 High Rd, London E18 2QH, United Kingdom",E18 2QH,135,4.9
1593,Querky Cafe,"23 High St, London E17 7AD, United Kingdom",E17 7AD,497,4.6
1594,The Pheasantry,"Bushy Park, Park Rd, Hampton, Teddington TW11 0EW, United Kingdom",TW11 0EW,1384,3.2
1595,Putney Pantry,"St Mary's Church, St Marys Church, Putney High St, London SW15 1SN, United Kingdom",SW15 1SN,203,4.8
1596,Embassy Cafe,"1 Mortimer Square, London W11 4BY, United Kingdom",W11 4BY,531,4.6
1597,Parsnips Cafe,"18 High St, Teddington TW11 8EW, United Kingdom",TW11 8EW,116,4.9
1598,AURABITE FUSION CAFE & RESTAURANT LTD,"61 Longfellow Rd, London E17 8DP, United Kingdom",E17 8DP,0,4.8
1599,Piccolo Café,"115 Euston St., London NW1 2EX, United Kingdom",NW1 2EX,271,4.5
1600,Franks,"Addison Bridge Pl, London W14 8XP, United Kingdom",W14 8XP,151,4.5
1601,Deeney's Cafe,"Lloyd Park House, Forest Rd, London E17 4PP, United Kingdom",E17 4PP,54,3.6
1602,Chloe's Espresso,"123 Regent's Park Rd, Chalk Farm, London NW1 8BE, United Kingdom",NW1 8BE,71,4.5
1603,Three Peas in a Pod,"34 Brighton Rd, Surbiton KT6 5PQ, United Kingdom",KT6 5PQ,158,4.7
1604,Proud Mary's,"1C Oaklands Grove, London W12 0JD, United Kingdom",W12 0JD,608,4.8
1605,Rhona's Cafe and restaurant,"3 N Parade, Chessington KT9 1QL, United Kingdom",KT9 1QL,431,4.5
1606,3 Points Cafe,"804A High Rd, London N17 0DH, United Kingdom",N17 0DH,245,4.6
1607,L’eau à La Bouche,"35-37 Broadway Market, London E8 4PH, United Kingdom",E8 4PH,481,4.5
1608,Swiss Bread Bakery and Café,"175 Ashburnham Rd, Richmond TW10 7NR, United Kingdom",TW10 7NR,419,4.2
1609,Rio Cafe,"85 High St, London E17 7DB, United Kingdom",E17 7DB,536,4.6
1610,Bite to Eat Cafe,"698 High Rd, London N17 0AE, United Kingdom",N17 0AE,251,4.4
1611,Star Cafe,"44 Chingford Mount Rd, London E4 9AB, United Kingdom",E4 9AB,93,4.4
1612,Hunt's Cafe,"chessington Business Centre, Cox Ln., Chessington KT9 1SD, United Kingdom",KT9 1SD,288,4.5
1613,Double Shot Covent Garden,"38A Tavistock St, London WC2E 7PB, United Kingdom",WC2E 7PB,249,
1614,Caffe Caffe Teddington,"46 Broad St, Teddington TW11 8QY, United Kingdom",TW11 8QY,202,4.8
1615,Cafe Ole,"445 North End Rd, London SW6 1NY, United Kingdom",SW6 1NY,401,4.2
1616,The Pop In Cafe,"418 Barking Rd, London E6 2SA, United Kingdom",E6 2SA,105,4.3
1617,Jesse's Cafe,"68 High St, London E17 7LD, United Kingdom",E17 7LD,270,4.4
1618,"Palmeira Café, Bar & Deli","232-234, High Rd. Leyton, London E10 5PS, United Kingdom",E10 5PS,220,4.9
1619,Soul Stop Cafe,"154 George Ln, London E18 1AY, United Kingdom",E18 1AY,343,4.4
1620,Dilara's Cafe,"8 Morning Ln, London E9 6NA, United Kingdom",E9 6NA,248,4.2
1621,Selen Cafe,"161 Homerton High St, London E9 6AS, United Kingdom",E9 6AS,184,4.8
1622,Cafe Chicchi,"123 High St., London E11 2RL, United Kingdom",E11 2RL,171,4.6
1623,MarMar Cafe,"191C Uxbridge Rd, London W12 9RA, United Kingdom",W12 9RA,93,4.5
1624,Blancos Cafe,"285 High Rd Leytonstone, London E11 4HH, United Kingdom",E11 4HH,353,4.6
1625,Jack's at the Junction,"252 Lavender Hill, London SW11 1LJ, United Kingdom",SW11 1LJ,1083,4.8
1626,Pepperon Cafe,"Pepperon Cafe, 72 Lancaster Rd, London W11 1QR, United Kingdom",W11 1QR,730,4.6
1627,The Elder Press Cafe,"3 S Black Lion Ln, London W6 9TJ, United Kingdom",W6 9TJ,491,4.4
1628,Highams Lounge,"14 The Avenue, London E4 9LD, United Kingdom",E4 9LD,151,4.8
1629,Peter's Snack Bar,"Unit 20, Jubilee Market, London WC2E 8BE, United Kingdom",WC2E 8BE,62,4.5
1630,The Village Cafe,"17A Roehampton High St, London SW15 4HL, United Kingdom",SW15 4HL,356,4.5
1631,The Good Egg @eat 17,"28-30 Orford Rd, London E17 9NJ, United Kingdom",E17 9NJ,1188,4.8
1632,Mosaic Clapton cafe & bar,"118 Upper Clapton Rd, London E5 9JY, United Kingdom",E5 9JY,239,4.6
1633,79 Clapton Cafe & Restaurant,"79 Upper Clapton Rd, Lower Clapton, London E5 9BU, United Kingdom",E5 9BU,169,3.9
1634,Wilton Way Cafe,"63 Wilton Way, London E8 1BG, United Kingdom",E8 1BG,119,4.7
1635,Wild Bean Cafe,"Great West Rd, London W6 9TQ, United Kingdom",W6 9TQ,1,4.7
1636,Tony's Cafe,"627 High Rd. Leyton, London E10 6RF, United Kingdom",E10 6RF,63,4.2
1637,M&S Cafe,"1 Montfichet Rd, London E20 1EE, United Kingdom",E20 1EE,661,4.7
1638,Lemon Seed,"425 High Rd, Woodford, Woodford Green IG8 0XG, United Kingdom",IG8 0XG,171,4.9
1639,The Pantry Cafe,"357 High St, London E15 4QZ, United Kingdom",E15 4QZ,58,4.7
1640,Roberto,"22 Coombe Rd, New Malden KT3 4QE, United Kingdom",KT3 4QE,148,4
1641,Marina Cafe London,"422 Mare St, London E8 1HP, United Kingdom",E8 1HP,97,4.6
1642,Ayla’s Brunch House,"Park View, New Malden KT3 4LL, United Kingdom",,22,
1643,Askew Cafe,"105 Askew Rd, London W12 9AS, United Kingdom",W12 9AS,128,4.4
1644,PAUL Marble Arch,"Unit 4, 32 Edgware Rd, London W2 2EH, United Kingdom",W2 2EH,889,3.6
1645,The French Tarte,"83 Maple Rd, Surbiton KT6 4AW, United Kingdom",KT6 4AW,300,4.9
1646,GAIL's Bakery Barons Court,"Unit 3-4, Barons Court Station, London W14 9EA, United Kingdom",W14 9EA,344,4
1647,Riverside Cafe,"The Lodge, Spring Hill, London E5 9BL, United Kingdom",E5 9BL,345,4.1
1648,Mei Leaf Teahouse,"99 Camden High St, London NW1 7JN, United Kingdom",NW1 7JN,497,5
1649,Elif kitchen cafe&bistro,"1-7 Garman Rd, London N17 0YU, United Kingdom",N17 0YU,41,5
1650,Spuds,"56 Eden St, Kingston upon Thames KT1 1EE, United Kingdom",KT1 1EE,176,4.7
1651,Urban Baristas - White City,"Fountain Park Wy, White City Living, London W12 7RQ, United Kingdom",W12 7RQ,25,4.5
1652,Caffe Bellissimo,"216 Hampton Rd, Twickenham TW2 5NJ, United Kingdom",TW2 5NJ,67,4.7
1653,Lambs Cafe,"891 Lea Bridge Rd, London E17 9DS, United Kingdom",E17 9DS,356,4.4
1654,Feedwell Cafe Surbiton,"270 Ewell Rd, Surbiton KT6 7AG, United Kingdom",KT6 7AG,68,4.8
1655,Canela Cafe,"5 Creek Rd, Molesey, East Molesey KT8 9BE, United Kingdom",KT8 9BE,300,4.7
1656,GAIL's Bakery Westbourne Grove,"12 Westbourne Grove, London W2 5RA, United Kingdom",W2 5RA,434,4.1
1657,Mocka,"18 Bridge Rd, Molesey, East Molesey KT8 9HA, United Kingdom",KT8 9HA,24,4.8
1658,Mada Deli,"11-13 Bridge Rd, Molesey, East Molesey KT8 9EU, United Kingdom",KT8 9EU,512,4.2
1659,Cafe Bonjourno,"White Dove Court, 171B High St, Hampton Hill, Hampton TW12 1NL, United Kingdom",TW12 1NL,118,4.8
1660,Cafe Verde Teddington,"204-206 Kingston Rd, Teddington TW11 9JD, United Kingdom",TW11 9JD,146,4.2
1661,Clapton Table,"159 Lower Clapton Rd, Lower Clapton, London E5 8EQ, United Kingdom",E5 8EQ,476,4.4
1662,The Lighthouse Café,"111-117 Lancaster Rd, London W11 1QT, United Kingdom",W11 1QT,6,
1663,"KARVE Chelsea | Best Matcha, Coffee, Smoothies in London","Ground Floor, 370 King's Rd, London SW3 5ET, United Kingdom",SW3 5ET,21,4.9
1664,Pickled Pantry,"7 St Mark's Hill, Surbiton KT6 4PJ, United Kingdom",KT6 4PJ,603,4.7
1665,The Rusty Rabbit - Australian Breakfast/Brunch/Lunch,"50 Westbourne Grove, London W2 5SH, United Kingdom",W2 5SH,134,4.5
1666,Enjoy Cafe,"105 High St, Feltham TW13 4HG, United Kingdom",TW13 4HG,82,4.9
1667,Chinos Cafe,"82 Station Rd, Hampton TW12 2AX, United Kingdom",TW12 2AX,169,4.8
1668,Boho Cafe ( Richmond Road ),"152 Richmond Rd, Kingston upon Thames KT2 5HA, United Kingdom",KT2 5HA,65,4.5
1669,Ramble Cafe E7,"Arch 432 Avenue Rd, London E7 0LB, United Kingdom",E7 0LB,267,4.1
1670,Drinks and Dice,"10 Church Rd, Teddington TW11 8PB, United Kingdom",TW11 8PB,29,4.2
1671,Mel's cafe,"26 Amhurst Rd, London E8 1JN, United Kingdom",E8 1JN,145,4.8
1672,First Stop Cafe,"173 High St, London E17 7BX, United Kingdom",E17 7BX,195,4.1
1673,ORANGE CAFE,"116 Chingford Mount Rd, London E4 9AA, United Kingdom",E4 9AA,150,4.4
1674,Copperfield Cafe,"212 High St, London E17 7JH, United Kingdom",E17 7JH,529,4.3
1675,Thingy Cafe,"1 Trowbridge Rd, London E9 5LD, United Kingdom",E9 5LD,276,4.2
1676,The Table Battersea,"35-37 Battersea Rise, London SW11 1HG, United Kingdom",SW11 1HG,337,4.4
1677,Grind & Steam,"6A Station Approach, Hampton TW12 2HY, United Kingdom",TW12 2HY,126,4.6
1678,Market Cafe,"151 High St, London E17 7BX, United Kingdom",E17 7BX,183,4.4
1679,L'ETO Notting Hill,"174 Westbourne Grove, London W11 2RW, United Kingdom",W11 2RW,714,4.3
1680,Cafe N15,"101 Broad Ln, London N15 4DW, United Kingdom",N15 4DW,210,4.4
1681,Toulous,"The Pavilion, 99 Northway, London NW11 6NY, United Kingdom",NW11 6NY,229,4.4
1682,Twickenham Café,"98 Staines Rd, Twickenham TW2 5AN, United Kingdom",TW2 5AN,229,4.5
1683,Cafe RODI,"16 Blackhorse Ln, London E17 6HJ, United Kingdom",E17 6HJ,358,4.7
1684,Brunch and Bloom,"20 High St, Hampton Hill, Hampton TW12 1PD, United Kingdom",TW12 1PD,3,
1685,Mapps Cafe Ltd,"13 Chapman Rd, London E9 5DW, United Kingdom",E9 5DW,294,4.9
1686,Weighbridge Cafe,"Millmead Business Centre, Mill Mead Rd, London N17 9QU, United Kingdom",N17 9QU,155,4.6
1687,Flying Cloud Cafe,"27 Ferry Rd, Teddington TW11 9NN, United Kingdom",TW11 9NN,128,4.1
1688,Black swan cafe,"169 Ewell Rd, Surbiton KT6 6AW, United Kingdom",KT6 6AW,172,4.7
1689,Ginger Bees Café,"Queens promenade, Portsmouth Rd, Kingston upon Thames KT1 2FS, United Kingdom",KT1 2FS,455,4.6
1690,AL Bader Cafe,"96 High Rd. Leyton, London E15 2BP, United Kingdom",E15 2BP,96,4.6
1691,Nina's Cafe Woodford,"16B Raven Rd, London E18 1HB, United Kingdom",E18 1HB,80,4.9
1692,Coin De Paris,"35-37 Fife Rd, Kingston upon Thames KT1 1SF, United Kingdom",KT1 1SF,191,4.6
1693,Bromley's Cafe / Deli,"604 Lea Bridge Rd, London E10 7DN, United Kingdom",E10 7DN,152,4.8
1694,BRUNCH CAFE,"114 Villiers Ave, Surbiton KT5 8BH, United Kingdom",KT5 8BH,121,4.7
1695,"Brunswick East, Hackney Downs","Hackney Downs Studios, 17 Amhurst Terrace, Lower Clapton, London E8 2BT, United Kingdom",E8 2BT,207,4.6
1696,Cobbs Sandwich & Coffee Bar,"3 High St, London N8 7PS, United Kingdom",N8 7PS,37,4.8
1697,Number 1 Cafe Hackney,"36-38 Well St, London E9 7PX, United Kingdom",E9 7PX,405,4.7
1698,Soprattutto Cafe,"47 Victoria Rd, Surbiton KT6 4JL, United Kingdom",KT6 4JL,76,4.7
1699,TASTE- Hampton,"70 Milton Rd, Hampton TW12 2LJ, United Kingdom",TW12 2LJ,209,4.6
1700,Sunshine Cafe,"244 Kingston Rd, New Malden KT3 3RN, United Kingdom",KT3 3RN,143,4.3
1701,The Sunshine Cafe,"60 Tolworth Broadway, Tolworth, Surbiton KT6 7HR, United Kingdom",KT6 7HR,509,4.2
1702,Mess Cafe,"38 Amhurst Rd, London E8 1JN, United Kingdom",E8 1JN,651,4.2
1703,Markfield Park Cafe,"Markfield Rd, London N15 4RB, United Kingdom",N15 4RB,547,4.6
1704,L'Angolo Cafe,"169 High St, Hampton Hill, Hampton TW12 1NL, United Kingdom",TW12 1NL,59,4.3
1705,The Sunflower Café & Crêperie,"777-779 High Rd Leytonstone, Bushwood, London E11 4QS, United Kingdom",E11 4QS,676,4.3
1706,La Casetta,"2 Staines Rd, Twickenham TW2 5AH, United Kingdom",TW2 5AH,132,4.7
1707,T Coffee Bar,"279 High Rd. Leyton, London E10 5QN, United Kingdom",E10 5QN,74,4.6
1708,Cafe La Cigale,"23 Castle St, Kingston upon Thames KT1 1ST, United Kingdom",KT1 1ST,147,4.7
1709,Lil Bake,"209 Upper Richmond Rd, London SW15 6SQ, United Kingdom",SW15 6SQ,78,
1710,Royal Cafe,"292 High Rd. Leyton, London E10 5PW, United Kingdom",E10 5PW,249,4.6
1711,MELODY Cafe & Brunch,"11 Hammersmith Rd, London W14 8XJ, United Kingdom",W14 8XJ,111,4.4
1712,BITE,"27 North End Rd, London W14 0SJ, United Kingdom",W14 0SJ,328,4.5
1713,Querky Cafe,"180 Forest Ln, London E7 9BB, United Kingdom",E7 9BB,434,4.7
1714,Springfield Park Cafe,"Springfield, London E5 9EF, United Kingdom",E5 9EF,268,4.2
1715,The Dialogue Cafe,"130 Upper Clapton Rd, London E5 9JY, United Kingdom",E5 9JY,264,4.8
1716,Creamy Cup Cafe,"115 Romford Rd, London E15 4LY, United Kingdom",E15 4LY,66,4.5
1717,Café @ No.4,"4A Claybury Broadway, Ilford IG5 0LQ, United Kingdom",IG5 0LQ,192,4.4
1718,Café 44,"44 Holland Rd, London W14 8BB, United Kingdom",W14 8BB,158,4.9
1719,Madeira Beach Cafe,"222 Kingston Rd, New Malden KT3 3RJ, United Kingdom",KT3 3RJ,241,4.8
1720,Friendly Cafe,"495 Barking Rd, London E6 2LN, United Kingdom",E6 2LN,185,4.3
1721,Harvest Cafe Breakfast-Lunch-Diner (Avenue Cafe),"15A Argall Ave, London E10 7QE, United Kingdom",E10 7QE,102,4.8
1722,Popin Coffee & Brunch - West Kensington,"4 Comeragh Rd, London W14 9HP, United Kingdom",W14 9HP,379,4.5
1723,Well Street Kitchen London,"203 Well St, London E9 6QU, United Kingdom",E9 6QU,705,4.6
1724,Go sip coffee shop,"291 Ewell Rd, Surbiton KT6 7AB, United Kingdom",KT6 7AB,62,4.7
1725,Le Mahzen Chocolatier & Coffee,"239 High Rd, London E18 2PB, United Kingdom",E18 2PB,184,4.6
1726,SURB_TON CAFE,"53 Brighton Rd, Surbiton KT6 5LR, United Kingdom",KT6 5LR,359,4.7
1727,Miracles Cafe/Restaurant,"86 South St, Romford RM1 1RX, United Kingdom",RM1 1RX,252,5
1728,Café Sunshine,"3 The Embankment, Twickenham TW1 3DU, United Kingdom",TW1 3DU,84,4.7
1729,Relax Bar Cafe,"609 High Rd. Leyton, London E10 6RF, United Kingdom",E10 6RF,73,4.6
1730,Fortunella Café,"8 Apple Market, Kingston upon Thames KT1 1JE, United Kingdom",KT1 1JE,640,3.7
1731,Cafe Pera,"36 Staines Rd, Twickenham TW2 5AH, United Kingdom",TW2 5AH,340,4.7
1732,Eff Café London,"162 Hook Rd, Surbiton KT6 5BZ, United Kingdom",KT6 5BZ,132,5
1733,CURIOUS GOAT,"Unit 1, Malt Court, 4 Old Brewery Way, London E17 7FJ, United Kingdom",E17 7FJ,600,4.6
1734,Cafe Royale South Woodford,"65 George Ln, London E18 1JJ, United Kingdom",E18 1JJ,156,4.4
1735,Apia Cafe,"Unit J, Crown Arcade, Union St, Kingston upon Thames KT1 1RP, United Kingdom",KT1 1RP,169,4.5
1736,Route Broadway Market,"70 Broadway Market, London E8 4RA, United Kingdom",E8 4RA,222,4.2
1737,Surbeanton,"48 Victoria Rd, Surbiton KT6 4JL, United Kingdom",KT6 4JL,454,4.7
1738,Avocadium Café,"77 Surbiton Rd, London, Kingston upon Thames KT1 2HW, United Kingdom",KT1 2HW,199,4.8
1739,Kaffiend,"394 Green St, London E13 9AP, United Kingdom",E13 9AP,1234,4.1
1740,"Bobo & Wild - South Woodford ,,Brunch & Coffee”","127 George Ln, London E18 1AN, United Kingdom",E18 1AN,256,4.4
1741,Lion Gate Café,"Hampton Ct Rd, Molesey, East Molesey KT8 9BZ, United Kingdom",KT8 9BZ,93,4.8
1742,Station Cafe & Sandwich Bar,"1 The Avenue, London E4 9LB, United Kingdom",E4 9LB,389,4.6
1743,Cafe at 48,"48 Upton Ln, London E7 9LN, United Kingdom",E7 9LN,241,4.7
1744,Bloom Cafe x Pie Republic,"80 Upton Ln, London E7 9LW, United Kingdom",E7 9LW,273,4.3
1745,Deer Cafe Bistro Kingston,"54 Coombe Rd, Kingston upon Thames KT2 7AF, United Kingdom",KT2 7AF,452,4.8
1746,"BOBO & WILD - Wanstead ""Coffee, Brunch & Smokehouse""","39, 41 High St., London E11 2AA, United Kingdom",E11 2AA,468,4.6
1747,Coffee Garden,"473 High Rd Leytonstone, London E11 4JU, United Kingdom",E11 4JU,358,4.6
1748,Bake Street,"58 Evering Rd, Lower Clapton, London N16 7SR, United Kingdom",N16 7SR,429,4.5
1749,Cafe Hanok,"203 Kingston Rd, New Malden KT3 3SS, United Kingdom",KT3 3SS,173,0
1750,BOBO & WILD - Stratford “Coffee Brunch & Neapolitan Pizza,"3 W Park Walk, East Village, London E20 1DH, United Kingdom",E20 1DH,442,4.1
1751,Brunch - American Inspired,"78 Portway, London E15 3QJ, United Kingdom",E15 3QJ,252,4.1
1752,Brunch Cafe & Grill London,"698 High Rd. Leyton, London E10 6JP, United Kingdom",E10 6JP,115,4.4
1753,Cafe Brunch,"40 High St., London E11 2RJ, United Kingdom",E11 2RJ,275,4.6
1754,Market Cafe,"2 Broadway Market, London E8 4QJ, United Kingdom",E8 4QJ,965,4.5
1755,Twisted Ivy,"51 King St, Twickenham TW1 3SG, United Kingdom",TW1 3SG,93,4.5
1756,John Lewis-The Place to Eat,"101 Montfichet Rd, London E20 1EE, United Kingdom",E20 1EE,194,4.1
1757,The Lane Cafe,"55 Tottenham Ln, London N8 9BD, United Kingdom",N8 9BD,121,4.9
1758,Munch,"391 Footscray Rd, Falconwood, London SE9 2DR, United Kingdom",SE9 2DR,72,4.3
1759,CAFE 40-42,"40-42 High St, Pinner HA5 5PW, United Kingdom",HA5 5PW,54,4.9
1760,Sage Kitchen,"88 Mountgrove Rd, Finsbury Park, London N5 2LT, United Kingdom",N5 2LT,481,4.5
1761,Stonebridge Lock Waterside Cafe (Dog friendly),"Watermead Way, London N17 0XD, United Kingdom",N17 0XD,334,4.7
1762,Simply Scrumptious,"Building, Arundel Road Arun, Uxbridge UB8 2RR, United Kingdom",UB8 2RR,180,4.5
1763,Hearth,"Unit 30, 86B Wallis Rd, London E9 5LN, United Kingdom",E9 5LN,182,4.9
1764,Blu’s Coffee,"513G Hornsey Rd, London N19 3LW, United Kingdom",N19 3LW,81,5
1765,Olive Three,"3 Salisbury Rd, London N22 6NL, United Kingdom",N22 6NL,1618,4.6
1766,Boulangerie Bon Matin,"30 Wells Terrace, Finsbury Park, London N4 3FP, United Kingdom",N4 3FP,436,4.9
1767,Widewater Cafe,"Moorhall Rd, Harefield, Uxbridge UB9 6NS, United Kingdom",UB9 6NS,5,4.5
1768,Katsute100 Broadway Market,"4 Broadway Market Mews, London E8 4TS, United Kingdom",E8 4TS,6,
1769,Gesya Cafe,"152 Balls Pond Rd, London N1 4AD, United Kingdom",N1 4AD,133,4.8
1770,"The Engine House Café, London Wildlife Trust","2 Forest Rd, Wetlands N17 9NH, United Kingdom",N17 9NH,148,4.3
1771,Humphry's Cafe,"The Highams Park, Henry's Ave, Woodford Green IG8 9RB, United Kingdom",IG8 9RB,306,4.6
1772,Fresh as a Daisy,"11 Mulberry Way, London E18 1EB, United Kingdom",E18 1EB,165,4.3
1773,El’s olive cafe,"12 High St, London N8 7PB, United Kingdom",N8 7PB,58,4.6
1774,Queens Cafe,"Frontier Works, Queen St, London N17 8JA, United Kingdom",N17 8JA,55,4.6
1775,Original Coffee,"London N22 5LE, United Kingdom",,0,
1776,Nostro Cafe Costa,"8 Station Approach, Purley CR8 2AP, United Kingdom",CR8 2AP,2,3.7
1777,TRAMPOLINE Cafe,"27 Camden Passage, London N1 8EA, United Kingdom",N1 8EA,548,4.4
1778,Café Du Coin,"46 Amhurst Park, London N16 5AQ, United Kingdom",N16 5AQ,40,4.5
1779,The Builder's Bun,"Riverview House, Cray Ave., Orpington BR5 3RX, United Kingdom",BR5 3RX,5,4.9
1780,Cafe Lemon,"118 W Green Rd, South Tottenham, London N15 5AA, United Kingdom",N15 5AA,333,4.9
1781,Walnuts Café halfway Street,"188 Halfway St, Sidcup DA15 8DJ, United Kingdom",DA15 8DJ,86,4.9
1782,The Grove Café,"Alexandra Palace Way, London N22 7AY, United Kingdom",N22 7AY,244,4.4
1783,Brook Cafe,"Brooks Cafe, 20 Brook Rd, London N22 6TR, United Kingdom",N22 6TR,33,4.6
1784,Dobar,"324a Green Lanes, Finsbury Park, London N4 1BX, United Kingdom",N4 1BX,1374,4.7
1785,63 Degrees,"Unit 3, 34 Islington Grn, London N1 8DU, United Kingdom",N1 8DU,88,4.4
1786,Chai and Chill,"172 High St N, London E6 2JA, United Kingdom",E6 2JA,65,
1787,Chaii Pot,"179 High St, Uxbridge UB8 1LA, United Kingdom",UB8 1LA,361,4.5
1788,Ottimmo Bao Bao,"45 Windsor St, Uxbridge UB8 1AB, United Kingdom",UB8 1AB,512,4.9
1789,Tram Store,"38 Upper Clapton Rd, London E5 8BQ, United Kingdom",E5 8BQ,352,4
1790,Wagon Cafe,"60 Drayton Park, London N5 1ND, United Kingdom",N5 1ND,88,0
1791,MiLK,"2 Overbury Rd, Harringay Warehouse District, London N15 6RH, United Kingdom",N15 6RH,130,4.5
1792,Rheidol Rooms,"16 Rheidol Terrace, London N1 8NS, United Kingdom",N1 8NS,119,5
1793,Sunrise Cafe,"80 Bounds Green Rd, London N11 2EU, United Kingdom",N11 2EU,129,4.5
1794,Stamp Brasserie,"509 Green Lanes, London N 15, 1AN, United Kingdom",,601,4.6
1795,J. Ayre (Sidcup) Ltd,"275 Main Rd, Sidcup DA14 6QL, United Kingdom",DA14 6QL,183,4.5
1796,Acer Cafe,"268 Stamford Hill, London N16 6TU, United Kingdom",N16 6TU,331,4.2
1797,Jaconelli's Espresso Bar,"Coulsdon CR5 3EA, United Kingdom",CR5 3EA,22,4.8
1798,River Cafe.,"1A Station Approach, London SW6 3UH, United Kingdom",SW6 3UH,385,4.3
1799,The Castle Cafe,"The Castle Climbing Centre, Green Lanes, London N4 2HA, United Kingdom",N4 2HA,12,4.6
1800,Cafè Joseph,"Holy Innocents' Catholic Church - Father Phelan Centre, Strickland Way, Orpington BR6 9UE, United Kingdom",BR6 9UE,10,4.7
1801,Mani's,"12 Perrin's Ct, London NW3 1QS, United Kingdom",NW3 1QS,406,4.5
1802,Love coffee,"London E20 1YY, United Kingdom",E20 1YY,84,4.7
1803,Enjoy Cafe London,"408 High Rd, London N17 9JB, United Kingdom",N17 9JB,340,4.5
1804,Cafe Station London,"1, Westbury Arcade, Westbury Ave, London N22 6BL, United Kingdom",N22 6BL,57,4.9
1805,Beam,"184 Blackstock Rd, London N5 1EG, United Kingdom",N5 1EG,1430,4.7
